stop_id,stop_code,stop_name,stop_lat,stop_lon
905006,905006,NORTH AVE @ HUNT ST,33.771074,-84.37483
905007,905007,NORTH AVE @ BEDFORD PL,33.771209,-84.37782
905009,905009,MCLENDON AVE NE@OAKDALE RD NE,33.764678,-84.341892
905010,905010,PONCE DE LEON AVE @ ARTWOOD RD,33.773685,-84.316582
905012,905012,10TH ST NW@HIRSCH ST NW,33.781543,-84.401263
905013,905013,10TH ST NW@CENTER ST NW,33.781551,-84.402655
905016,905016,ENGLISH AVE NW @ FOX ST NW,33.772189,-84.413399
905017,905017,10TH ST NW @ STATE ST NW,33.781454,-84.399218
905018,905018,10TH ST NW@STATE ST NW,33.781526,-84.399066
905019,905019,10TH ST NW@GREENFIELD ST NW,33.781471,-84.40086
905020,905020,MORELAND AVE NE@PONCE DE LEON AVE N,33.773529,-84.348824
905021,905021,BRIARCLIFF RD NE @ PONCE DE LEON AVE,33.773903,-84.348983
905022,905022,BRIARCLIFF RD NE@SAINT LOUIS PL NE,33.77632,-84.347995
905023,905023,BRIARCLIFF RD NE@BRIARCLIFF PL NE,33.77709,-84.347386
905024,905024,N HIGHLAND AVE NE @ PONCE DE LEON AVE NE,33.774269,-84.352605
905026,905026,W LAKE AVE NW @ CALLOWAY DR NW,33.758102,-84.444328
905027,905027,W LAKE AVE NW @ PORTER DR NW,33.755726,-84.444351
905028,905028,CHAPPELL RD NW@BERNARD ST NW,33.755515,-84.43345
905029,905029,10TH ST NW@ATLANTIC DR NW,33.781604,-84.397458
905030,905030,10TH ST@WILLIAMS ST,33.781527,-84.390437
905031,905031,PEACHTREE ST NE@NORTH AVE NE,33.771565,-84.385185
905032,905032,PEACHTREE ST NE@LINDEN AVE NE,33.769848,-84.385338
905034,905034,NORTH AVE@PIEDMONT AVE,33.771294,-84.381775
905035,905035,NORTH AVE NE@JUNIPER ST NE,33.771481,-84.383272
905036,905036,PONCE DE LEON AVE @ PIEDMONT AVE,33.772451,-84.381855
905040,905040,NORTH AVE NW @ 1667,33.7681,-84.442307
905046,905046,PEACHTREE ST NE @ PONCE DE LEON AVE,33.772575,-84.384812
905047,905047,NORTH AVE NE@HUNT ST NE,33.77136,-84.37426
905048,905048,NORTH AVE NE@ARGONNE AVE NE,33.771378,-84.37748
905049,905049,PONCE DE LEON AVE NE @ MYRTLE ST NE,33.772293,-84.380524
905050,905050,PONCE DE LEON AVE NE @ ARGONNE AVE NE,33.772247,-84.377937
905055,905055,CAROLINE ST @ MARION PL,33.758235,-84.345365
905057,905057,MCLENDON AVE NE@FERGUSON ST NE,33.764685,-84.34345
905058,905058,MCLENDON AVE NE@STERLING ST NE,33.764864,-84.344501
905059,905059,MCLENDON AVE NE@CANDLER ST NE,33.764891,-84.345599
905060,905060,PONCE DE LEON AVE @ ARTWOOD RD,33.774321,-84.316076
905066,905066,WINN WAY @ IRVIN WAY,33.783,-84.279325
905068,905068,E COLLEGE AVE @ S CANDLER ST,33.770983,-84.2927
905070,905070,W HILL ST@OAKVIEW RD,33.759803,-84.302649
905071,905071,OAKVIEW RD @ E LAKE DR,33.759117,-84.30349
905072,905072,OAKVIEW RD @ UNDERWOOD ST,33.757479,-84.30386
905073,905073,OAKVIEW RD @ 5TH AVE,33.756271,-84.305285
905077,905077,COMMERCE DR@BEAUMONT AVE,33.77717,-84.29868
905079,905079,E PONCE DE LEON AVE @ GROVE PL,33.776505,-84.279564
905082,905082,HOLLY RD NW@WILLIS ST NW,33.758984,-84.437996
905083,905083,HOLLY RD NW@VICTOR CIR NW,33.757489,-84.437823
905084,905084,HOLLY RD NW @ EZRA CHURCH DR NW,33.756709,-84.437891
905090,905090,COLUMBIA DR@KIRK RD,33.763372,-84.278613
905091,905091,COLUMBIA DR@INMAN DR,33.765464,-84.280102
905092,905092,COLUMBIA DR@MISSIONARY DR,33.766984,-84.282147
905093,905093,COLUMBIA DR@DERRYDOWN WAY,33.768123,-84.284122
905094,905094,2ND AVE @ BEATY PL,33.756519,-84.310448
905095,905095,2ND AVE @ BRYAN PL,33.758282,-84.310463
905096,905096,2ND AVE @ E LAKE DR,33.759621,-84.310471
905097,905097,E LAKE DR @ JOHNSTON PL,33.761114,-84.311122
905098,905098,EASON ST NW@HOLLY RD NW,33.757547,-84.437403
905099,905099,HOLLY RD NW@AKRIDGE ST NW,33.758375,-84.437737
905100,905100,HOLLY RD NW@ANDREWS ST NW,33.760246,-84.43774
905101,905101,CLAIREMONT AVE@ERIE AVE,33.781251,-84.298199
905102,905102,CLAIREMONT AVE@MICHIGAN AVE,33.781918,-84.29911
905103,905103,CLAIREMONT AVE@GARDEN LN,33.783735,-84.30199
905104,905104,CLAIREMONT AVE@SCOTT BLVD,33.784836,-84.303697
905105,905105,S CANDLER ST @ E DOUGHERTY ST,33.766884,-84.292713
905106,905106,S CANDLER ST @ DOUGHERTY ST,33.766812,-84.292615
905107,905107,S CANDLER ST @ E HANCOCK ST,33.764548,-84.292714
905108,905108,S CANDLER ST @ HANCOCK ST,33.764172,-84.292465
905111,905111,NORTH AVE NW @ MARKTWO PL NW,33.768425,-84.446922
905112,905112,NORTH AVE NW @ EVELYN PL NW,33.768472,-84.445994
905117,905117,E PONCE DE LEON AVE @ 2775,33.778713,-84.276131
905118,905118,E PONCE DE LEON AVE @ DEKALB INDUSTRIAL WAY,33.780895,-84.274429
905119,905119,E PONCE DE LEON AVE @ 2947,33.782887,-84.27285
905128,905128,NORTH AVE NE @ PARKWAY DR NE,33.771041,-84.373315
905129,905129,NORTH AVE NE @ BOULEVARD NE,33.771048,-84.372206
905130,905130,MONROE DR@PONCE DE LEON AVE,33.773941,-84.371045
905132,905132,JOSEPH E BOONE BLVD @ SIMPSON TER NW,33.763755,-84.447159
905133,905133,W LAKE AVE NW @ PORTER DR NW,33.755672,-84.443962
905134,905134,W LAKE AVE NW @ CALLOWAY DR NW,33.757893,-84.443997
905142,905142,MARIETTA ST NW@HAMPTON ST NW,33.777245,-84.408516
905143,905143,MARIETTA ST NW@NORTHSIDE DR NW,33.775984,-84.40741
905144,905144,MARIETTA ST NW @ BOSS ST NW,33.774307,-84.406029
905145,905145,BRIARCLIFF RD @SAINT CHARLES PL NE,33.77573,-84.348386
905146,905146,N HIGHLAND AVE NE @ VIRGINIA AVE NE,33.78212,-84.354118
905147,905147,HOLLY RD NW@SIMPSON RD NW,33.763206,-84.437584
905148,905148,E LAKE DR @ 3RD AVE,33.76297,-84.311035
905149,905149,E LAKE DR @ 3RD AVE,33.763191,-84.311143
905150,905150,COLLEGE AVE@BROWN PL,33.775055,-84.277115
905151,905151,COLLEGE AVE@ARCADIA AVE,33.774864,-84.279361
905152,905152,JOSEPH E BOONE BLVD @ CHILDS DR NW,33.763393,-84.436078
905153,905153,JOSEPH E BOONE BLVD @ CHAPPELL RD,33.763354,-84.43316
905154,905154,JOSEPH E BOONE BLVD @ BURBANK DR NW,33.763449,-84.429394
905155,905155,JOSEPH E BOONE BLVD @ TROY ST NW,33.763385,-84.427414
905157,905157,JOSEPH E BOONE BLVD @ CAIRO ST NW,33.763279,-84.419785
905158,905158,JOSEPH E BOONE BLVD @ JOSEPH E LOWERY BLVD,33.763459,-84.417586
905159,905159,DONALD L HOLLOWELL PKY @ EDWIN PL NW,33.776095,-84.449039
905163,905163,SHALLOWFORD RD@WOODSIDE WAY,33.873919,-84.290012
905164,905164,PRESIDENTIAL PKY@3835,33.888519,-84.263229
905172,905172,PIEDMONT RD NE@3525,33.850902,-84.378995
905173,905173,BUFORD HWY NE@PLASTER RD,33.865654,-84.303093
905182,905182,PEACHTREE RD NE@OAK VALLEY RD NE,33.851634,-84.360883
905184,905184,NEW PEACHTREE RD@5394,33.890429,-84.301104
905185,905185,CHAMBLEE TUCKER RD@PRESIDENTIAL PK,33.877807,-84.270681
905186,905186,CHAMBLEE TUCKER RD@STANTONDALE DR,33.880113,-84.265477
905188,905188,PEACHTREE RD@ROXBORO RD NE,33.853944,-84.357705
905189,905189,PEACHTREE RD@3669,33.854168,-84.355561
905190,905190,PEACHTREE RD NE@CANTRELL RD NE,33.854786,-84.353721
905191,905191,PEACHTREE IND BLVD @ MCGAW DR,33.887608,-84.314214
905193,905193,PEACHTREE IND BLVD @ CHAMBLEE TUCKER RD,33.890095,-84.311437
905194,905194,PLEASANTDALE RD@3810,33.895237,-84.239599
905195,905195,PLEASANTDALE RD@3772,33.894887,-84.237508
905196,905196,PLEASANTDALE RD@3754,33.894638,-84.23687
905197,905197,PLEASANTDALE RD@3722,33.893723,-84.235435
905198,905198,CHAMBLEE TUCKER RD@GLADNEY DR,33.878466,-84.218319
905199,905199,CHAMBLEE TUCKER RD@MENLO DR,33.875298,-84.218008
905200,905200,CHAMBLEE TUCKER RD@WEBB RD,33.873223,-84.217574
905201,905201,PLEASANTDALE RD@4025,33.899944,-84.243332
905205,905205,PEACHTREE RD NE @ KENDRICK RD NE,33.867605,-84.335392
905206,905206,S ROYAL ATLANTA DR @ 5044,33.856125,-84.182882
905207,905207,N ROYAL ATLANTA DR @ MOUNTAIN INDUSTRIAL BLVD,33.858906,-84.188477
905208,905208,S ROYAL ATLANTA DR @ MOUNTAIN INDUSTRIAL BLVD,33.857177,-84.190434
905209,905209,N ROYAL ATLANTA DR @ 4823,33.859287,-84.191254
905210,905210,LAVISTA RD @ MAIN ST,33.85582,-84.214747
905211,905211,CLAIRMONT RD@TANGLEWOOD CIR,33.854682,-84.313065
905212,905212,CLAIRMONT RD@CLAIRMONT TER,33.855935,-84.312303
905213,905213,CLAIRMONT RD@BUFORD HWY,33.857904,-84.311834
905219,905219,ROCKBRIDGE RD@ROCKBOROUGH TER,33.790646,-84.173622
905220,905220,MARTIN LUTHER KING JR DR @ WENDELL DR,33.769672,-84.515999
905231,905231,SHALLOWFORD RD@SHALLOWFORD PL,33.878742,-84.287179
905232,905232,SHALLOWFORD RD@BEVERLY HILLS DR,33.87949,-84.286942
905233,905233,SHALLOWFORD RD NE@LA VENTURE DR,33.883345,-84.284812
905234,905234,SHALLOWFORD RD NE@ADDISON DR,33.886088,-84.284942
905236,905236,PEACHTREE RD@CLUB DR,33.857374,-84.348704
905237,905237,PEACHTREE RD@VERMONT RD,33.855413,-84.352176
905238,905238,PEACHTREE RD@NARMORE DR,33.854688,-84.354211
905239,905239,I-85 ACCESS RD@CENTURY BLVD,33.846251,-84.30585
905243,905243,CLAIRMONT RD@SKYLAND RD,33.859688,-84.310799
905244,905244,CLAIRMONT RD@YOUNG RD,33.868889,-84.309349
905245,905245,CLAIRMONT RD@YOUNG RD,33.868954,-84.309715
905246,905246,CLAIRMONT RD@BRAGG ST,33.868004,-84.309731
905247,905247,PEACHTREE IND BLVD @ IVY LN,33.89754,-84.302788
905248,905248,PEACHTREE IND BLVD @ CLAIRMONT RD,33.88939,-84.312671
905249,905249,PEACHTREE RD NE @ 4839,33.881281,-84.320237
905250,905250,PEACHTREE RD@REDDING RD,33.87669,-84.325659
905251,905251,PEACHTREE RD@ASHFORD DUNWOODY RD,33.875374,-84.32788
905252,905252,BUFORD HWY NE@3446,33.845222,-84.326258
905253,905253,BUFORD HWY NE@AFTON,33.847529,-84.323539
905255,905255,BUFORD HWY NE@3510,33.848382,-84.322709
905256,905256,BUFORD HWY NE @ N CLIFF VALLEY WAY,33.842968,-84.328323
905257,905257,BUFORD HWY NE @ BRIARWOOD RD,33.843678,-84.327499
905258,905258,BUFORD HWY NE @ BRIARWOOD RD,33.84457,-84.327271
905259,905259,BRIARWOOD RD NE@BUFORD HWY NE,33.844363,-84.327444
905260,905260,BUFORD HWY NE@3557,33.849384,-84.321479
905261,905261,BUFORD HWY NE@3557,33.849465,-84.321512
905262,905262,WINTERS CHAPEL RD @ RENAISSANCE BLVD,33.92633,-84.26926
905263,905263,BUFORD HWY@LONGMIRE,33.905083,-84.271285
905264,905264,WINTERS CHAPEL RD @ HOMELAND DR,33.924913,-84.270116
905265,905265,WOODWIN RD @ 2766,33.9176,-84.27571
905266,905266,BUFORD HWY@MCELROY RD,33.908902,-84.26686
905269,905269,FULTON INDUSTRIAL BLVD @ MARTIN L KING JR DR,33.769524,-84.520859
905270,905270,FULTON INDUSTRIAL BLVD @ INTERCHANGE DR,33.76876,-84.522532
905271,905271,FULTON INDUSTRIAL BLVD @ COMMERCE DR,33.764528,-84.532122
905272,905272,FULTON INDUSTRIAL BLVD@FREDERICK DR,33.763899,-84.533273
905275,905275,N ROYAL ATLANTA DR @ LAWRENCEVILLE HWY,33.8602,-84.200077
905276,905276,N ROYAL ATLANTA DR @ TUCKERSTONE PKY,33.859344,-84.199013
905277,905277,N ROYAL ATLANTA DR @ 4667,33.85928,-84.196999
905278,905278,N ROYAL ATLANTA DR @ 4707,33.859303,-84.194489
905279,905279,N ROYAL ATLANTA DR @ S ROYAL ATLANTA DR,33.857038,-84.177687
905280,905280,N ROYAL ATLANTA DR @ COMMERCE PL,33.858262,-84.183088
905281,905281,N ROYAL ATLANTA DR @ ROYAL PL,33.858288,-84.186104
905282,905282,S ROYAL ATLANTA DR @ 5088,33.855955,-84.179933
905289,905289,PIEDMONT RD NE@TOWER PLACE DR,33.846081,-84.372483
905290,905290,PIEDMONT RD NE@3405,33.847588,-84.373283
905292,905292,SHALLOWFORD RD@FLAIR KNOLL DR,33.858082,-84.283357
905293,905293,SHALLOWFORD RD@FLAIR KNOLL DR,33.858228,-84.283727
905299,905299,PEACHTREE RD@MILLER DR,33.889427,-84.304611
905301,905301,CHAMBLEE TUCKER RD@PRESIDENTIAL PKY,33.877745,-84.271047
905302,905302,CHAMBLEE TUCKER RD@CUMBERLAND DR,33.885625,-84.291324
905303,905303,PEACHTREE RD NE@KINGSBORO RD NE,33.85553,-84.351566
905304,905304,PEACHTREE RD NE@CLUB DR NE,33.857078,-84.349041
905305,905305,PEACHTREE RD@CLUB DR,33.857741,-84.347235
905306,905306,PEACHTREE RD@BELLAIRE DR,33.857813,-84.347169
905307,905307,I-85 ACCESS RD@CENTURY BLVD NE,33.845127,-84.306496
905308,905308,NORTHEAST EXPY@3001,33.866024,-84.286466
905309,905309,NORTHEAST EXPY@COLONIAL WAY,33.868515,-84.283524
905310,905310,NORTHEAST EXPY@3185,33.870319,-84.280792
905311,905311,PEACHTREE INDUSTRIAL BLVD @ JOHN GLENN DR,33.905637,-84.294518
905314,905314,CLAIRMONT RD@TOBEY RD,33.872205,-84.30936
905315,905315,CLAIRMONT RD@NEW PEACHTREE RD,33.885218,-84.310055
905316,905316,CLAIRMONT RD@WINGATE RD,33.883061,-84.309511
905317,905317,CLAIRMONT RD NE@LAWSON WAY,33.882058,-84.309532
905318,905318,CLAIRMONT RD@FIFTH ST,33.880197,-84.309511
905319,905319,PEACHTREE RD NE @ 4829,33.880898,-84.320503
905320,905320,PLEASANTDALE RD@3772,33.894931,-84.237323
905321,905321,PLEASANTDALE RD@3722,33.893711,-84.234634
905322,905322,PLEASANTDALE RD@VALLEY BLUFF WAY,33.892474,-84.231194
905323,905323,PLEASANTDALE RD@PLEASANTDALE PKY,33.890503,-84.227701
905324,905324,PLEASANTDALE RD@PLEASANTDALE PKY,33.890476,-84.227592
905325,905325,PLEASANTDALE RD@SPRING HARBOR LN,33.888801,-84.22681
905326,905326,PLEASANTDALE RD@SPRING HARBOR LN,33.8889,-84.226756
905327,905327,CLAIRMONT RD @ CENTURY PL,33.848104,-84.315439
905328,905328,CLAIRMONT RD@MCJENKIN DR,33.850395,-84.315395
905329,905329,CLAIRMONT RD@CLAIRMONT NORTH  NE,33.852337,-84.314611
905331,905331,N DRUID HILLS RD @ N CLIFF VALLEY WAY,33.844801,-84.339166
905338,905338,OAKCLIFF RD@PIN OAK CIR,33.91024,-84.259386
905349,905349,CHAMBLEE DUNWOODY RD@BUFORD HWY,33.889132,-84.286113
905350,905350,CHAMBLEE DUNWOODY RD@CUMBERLAND DR,33.891835,-84.292583
905351,905351,CHAMBLEE DUNWOODY RD@HOSPITAL AVE,33.891884,-84.294685
905352,905352,CHAMBLEE TUCKER RD@BARKSIDE CT,33.880451,-84.263403
905353,905353,CHAMBLEE TUCKER RD@DEKALB TECH PKWY,33.880196,-84.274536
905354,905354,CHAMBLEE DUNWOODY RD @ BUFORD HWY,33.889874,-84.287346
905355,905355,CHAMBLEE TUCKER RD@HOOD AVE,33.885646,-84.300864
905356,905356,CHAMBLEE DUNWOODY RD@CLAIRVIEW DR,33.890529,-84.289166
905357,905357,CLAIRMONT RD@RAVEN HILL DR,33.86155,-84.30968
905358,905358,CLAIRMONT RD@CANMONT DR,33.86312,-84.30938
905359,905359,CLAIRMONT RD @ DRESDEN DR,33.8652,-84.30931
905360,905360,CLAIRMONT RD@BRAGG ST,33.867558,-84.309372
905361,905361,PEACHTREE IND BLVD @ CHAMBLEE DUNWOODY,33.895249,-84.305108
905363,905363,PEACHTREE IND BLVD @ MILLER DR,33.89325,-84.307861
905369,905369,CHAMBLEE TUCKER RD@STANTONDALE DR,33.879869,-84.265684
905370,905370,CHAMBLEE TUCKER RD@EMBRY CIR,33.883284,-84.258842
905371,905371,PLEASANTDALE RD @ TUCKER NORCROSS RD,33.884205,-84.220587
905372,905372,BUFORD HWY NE@3567,33.850315,-84.320445
905373,905373,BUFORD HWY NE@3610,33.850404,-84.320467
905374,905374,BUFORD HWY NE@3649,33.851078,-84.319489
905375,905375,OAKCLIFF RD @ BUFORD HWY,33.91108,-84.26247
905376,905376,WINTERS CHAPEL RD @ CHICOPEE RD,33.9208,-84.27014
905377,905377,WINTERS CHAPEL RD @ OAKCLIFF RD,33.91902,-84.26971
905378,905378,WOODWIN RD @ WINTERS CHAPEL RD,33.91494,-84.27038
905379,905379,BUFORD HWY@MCELROY RD,33.906925,-84.269007
905383,905383,N PEACHTREE RD @ TERRELL DR,33.90139,-84.294334
905384,905384,CLAIRMONT RD@AIRPORT RD,33.876358,-84.309403
905385,905385,CLAIRMONT RD@DYER CIR,33.880609,-84.309424
905386,905386,CLAIRMONT RD NE@LAWSON WAY,33.882005,-84.309424
905387,905387,CLAIRMONT RD@WINGATE RD,33.882732,-84.309395
905395,905395,JOHNSON FERRY RD @ JEFFERSON CIR N,33.887411,-84.317971
905398,905398,PEACHTREE IND BLVD @ MCGAW DR,33.887321,-84.314497
905400,905400,MOUNTAIN IND BLVD @ GRANITE DR,33.844955,-84.200801
905401,905401,MOUNTAIN INDUSTRIAL BLVD @ 2145,33.847103,-84.200805
905402,905402,CHAMBLEE DUNWOODY RD@3219,33.891109,-84.289986
905403,905403,CHAMBLEE TUCKER RD@HOLIDAY PL,33.882355,-84.278966
905404,905404,CHAMBLEE TUCKER RD@BAGLEY DR,33.883282,-84.281937
905405,905405,CHAMBLEE TUCKER RD@SHALLOWFORD RD,33.885647,-84.284843
905406,905406,CHAMBLEE TUCKER RD@CARROLL CIR,33.88575,-84.28986
905407,905407,PIEDMONT RD NE@3566,33.850911,-84.379082
905408,905408,PIEDMONT RD NE@3500,33.849614,-84.377089
905409,905409,PIEDMONT RD NE@MATHIESON DR NE,33.848452,-84.374182
905410,905410,PIEDMONT RD NE@TOWER PLACE DR NE,33.846233,-84.372657
905411,905411,ROSWELL RD NE @ LAND O LAKES DR NE,33.862831,-84.380189
905412,905412,ROSWELL RD NE @ LAKEMOORE DR NE,33.864755,-84.380615
905413,905413,ROSWELL RD NE @ 4090,33.867574,-84.381031
905414,905414,ROSWELL RD NE @ INTERLOCHEN DR NE,33.868443,-84.381021
905415,905415,SHALLOWFORD RD@MELINDA DR,33.855632,-84.281856
905416,905416,BRIARCLIFF RD@RAINTREE DR,33.852643,-84.28262
905417,905417,PEACHTREE RD @ INGERSOLL RAND DR,33.895366,-84.295413
905418,905418,SHALLOWFORD RD@WHISPERING HILLS DR,33.876157,-84.288632
905419,905419,SHALLOWFORD RD@ORTEGA WAY,33.881422,-84.285877
905421,905421,PEACHTREE RD@WIEUCA RD,33.853326,-84.3601
905422,905422,PEACHTREE RD NE@MAPLE DR NE,33.843145,-84.372361
905424,905424,CHAMBLEE DUNWOODY RD@CLAIRVIEW DR,33.89027,-84.289109
905425,905425,SHALLOWFORD RD@BEVERLY HILLS DR,33.880111,-84.286928
905426,905426,PEACHTREE RD@3660,33.854138,-84.356283
905428,905428,LENOX RD NE@FERNCLIFF RD NE,33.84358,-84.358093
905429,905429,PIEDMONT RD NE@PEACHTREE RD NE,33.844023,-84.37148
905430,905430,CARVER DR NW @ FAIRFIELD PL NW,33.759811,-84.463485
905432,905432,N DECATUR RD @ SUNSTEDE DR,33.793691,-84.29094
905433,905433,N DECATUR RD @ SCOTT BLVD,33.793476,-84.290189
905434,905434,N DECATUR RD @ BLACKMON DR,33.79241,-84.28647
905435,905435,N DECATUR RD @ WEBSTER DR,33.790405,-84.304222
905436,905436,N DECATUR RD @ CLAIRMONT RD,33.790436,-84.30681
905437,905437,N DECATUR RD @ PRINCETON WAY,33.791377,-84.310192
905442,905442,OLD GORDON RD NW @ 3825,33.768954,-84.513507
905443,905443,BOLTON RD NW@MARTIN LUTHER KING J D,33.765889,-84.510695
905444,905444,BOLTON RD NW@FAIRLANE DR NW,33.766392,-84.509228
905445,905445,HUGH HOWELL RD @ MOUNTAIN IND BLVD,33.849136,-84.201484
905447,905447,NORTHSIDE PKY NW @ W PACES FERRY RD NW,33.847816,-84.429512
905457,905457,BRIARWOOD RD@BUFORD HWY,33.84538,-84.32756
905459,905459,NEW PEACHTREE RD @ 6293,33.908886,-84.271751
905461,905461,BRIARCLIFF RD@CIRCLEWOOD RD,33.850379,-84.283209
905462,905462,BRIARCLIFF RD@WOODWARDIA RD,33.847247,-84.284005
905463,905463,BUFORD HWY NE@PLASTER RD,33.865248,-84.304073
905465,905465,BUFORD HWY NE@4075,33.861689,-84.307871
905466,905466,I-85 ACCESS RD@CENTURY BLVD NE,33.847752,-84.304855
905471,905471,PEACHTREE RD@LANIER DR,33.873942,-84.330221
905472,905472,PEACHTREE RD@HERMANCE DR,33.871633,-84.332475
905474,905474,CHAMBLEE TUCKER RD@DRESDEN DR,33.879703,-84.27409
905475,905475,CHAMBLEE TUCKER RD@CUMBERLAND DR,33.885757,-84.29155
905478,905478,PEACHTREE RD @ PEACHTREE DUNWOODY RD,33.854163,-84.357725
905482,905482,SHALLOWFORD RD@COTILLION DR,33.921247,-84.305581
905483,905483,SHALLOWFORD RD@PEACHFORD RD,33.92347,-84.306676
905484,905484,SHALLOWFORD RD@4500,33.924416,-84.307587
905485,905485,N SHALLOWFORD RD@PERNOSHALL CT,33.925534,-84.308914
905491,905491,FAIRLANE DR NW@FAIRLOCK LN NW,33.766525,-84.50779
905492,905492,FAIRLANE DR NW@FAIRBURN RD NW,33.766712,-84.500412
905493,905493,FAIRBURN RD NW@COLLIER DR NW,33.768904,-84.500057
905495,905495,COLLIER DR NW@COLLIER CT NW,33.767761,-84.497276
905499,905499,VERBENA ST NW @ PENELOPE ST NW,33.755087,-84.457344
905500,905500,CARVER DR NW @ DAHLIA AVE NW,33.759825,-84.462419
905501,905501,TIGER FLOWERS DR NW @ JOE LOUIS DR NW,33.760975,-84.460495
905502,905502,TIGER FLOWERS DR NW @ 2269,33.761002,-84.462685
905503,905503,TIGER FLOWERS DR NW @ 2219,33.760784,-84.46373
905505,905505,N DECATUR RD @ SCOTT BLVD,33.79327,-84.28922
905508,905508,DORAVILLE STATION,33.902424,-84.280467
905509,905509,PEACHTREE INDUSTRIAL BLVD @ JOHNSON FERRY RD,33.885612,-84.315807
905514,905514,CHAMBLEE STATION - EAST LOOP,33.887675,-84.305039
905515,905515,CHAMBLEE STATION - WEST LOOP,33.888495,-84.305504
905516,905516,HUGH HOWELL RD @ TUCKER IND RD,33.849132,-84.203186
905517,905517,HUGH HOWELL RD @ FULLER WAY,33.850191,-84.206461
905519,905519,S ROYAL ATLANTA DR @ 4950,33.856623,-84.188704
905521,905521,HOWELL MILL RD@3193,33.841698,-84.42756
905522,905522,CHAMBLEE TUCKER RD@ALTON RD,33.880747,-84.262274
905523,905523,PIEDMONT RD NE@3565,33.851877,-84.379975
905524,905524,PIEDMONT RD NE@HABERSHAM RD,33.853013,-84.381173
905526,905526,PIEDMONT RD NE@PEACHTREE RD NE,33.843808,-84.371584
905527,905527,ROSWELL RD NE @ 3833,33.858925,-84.380707
905528,905528,ROSWELL RD NE @ SHELDON DR NE,33.861259,-84.380379
905529,905529,ROSWELL RD NE @ RICKENBACKER DR NE,33.869961,-84.381004
905530,905530,SHALLOWFORD RD@BRIARLAKE CT,33.862595,-84.287436
905531,905531,SHALLOWFORD RD@LAKE FLAIR CT,33.85959,-84.285079
905533,905533,BRIARCLIFF RD@HERITAGE DR,33.844841,-84.288011
905534,905534,BRIARCLIFF RD@BRIARWILLOW DR,33.84434,-84.289427
905535,905535,BUFORD HWY NE@BRAGG ST,33.869253,-84.299548
905538,905538,CHAMBLEE TUCKER RD@HOSPITAL AVE,33.885731,-84.294586
905539,905539,CHAMBLEE TUCKER RD@CATALINA DR,33.885765,-84.297928
905540,905540,BUFORD HWY @ CHAMBLEE TUCKER RD,33.885791,-84.288326
905541,905541,CHAMBLEE TUCKER RD@BUFORD HWY,33.885861,-84.287856
905542,905542,CHAMBLEE TUCKER RD@MERCER UNIVERSI,33.877491,-84.270063
905543,905543,CHAMBLEE TUCKER RD@ASCOT CT,33.881799,-84.277388
905544,905544,CHAMBLEE TUCKER RD@NORTHCREST RD,33.885533,-84.247842
905552,905552,N DECATUR RD @ BLACKMON DR,33.792338,-84.286764
905553,905553,N DECATUR RD @ PRINCETON WAY,33.79206,-84.31178
905554,905554,WINN WAY @ 440,33.78696,-84.27979
905555,905555,WINN WAY@IRVIN WAY,33.788681,-84.279724
905556,905556,WINN WAY @ IRVIN WAY,33.788934,-84.27937
905557,905557,ROCKBRIDGE RD@HAMBRICK RD,33.7873,-84.212456
905558,905558,ROCKBRIDGE RD@RAYS RD,33.786915,-84.217674
905559,905559,ROCKBRIDGE RD @ KENRIDGE CIR,33.786205,-84.222298
905560,905560,ROCKBRIDGE RD@KENRIDGE CIR,33.786507,-84.220749
905561,905561,WINN WAY @ BILL THRASHER DR,33.78983,-84.27982
905562,905562,N DECATUR RD @ SUZANNE DR,33.793513,-84.293996
905563,905563,ROCKBRIDGE RD @ KENRIDGE CIR,33.786015,-84.222393
905564,905564,ROCKBRIDGE RD@ALLGOOD RD,33.78696,-84.20869
905565,905565,ROCKBRIDGE RD@INDIAN CREEK DR,33.78635,-84.23532
905566,905566,ROCKBRIDGE RD@DECATUR RD,33.785251,-84.236902
905567,905567,E PONCE DE LEON AVE@HILL ST,33.807789,-84.241033
905573,905573,BRIARWOOD RD@KEYS CROSSING,33.84701,-84.3283
905574,905574,BRIARWOOD RD@PINE CONE LN,33.84797,-84.32928
905575,905575,BRIARWOOD RD@BRIARWOOD WAY,33.848972,-84.330568
905577,905577,ROSWELL RD NE @ MIDVALE DR NE,33.872971,-84.38097
905578,905578,ROSWELL RD NE @ WIEUCA RD NE,33.87506,-84.38073
905579,905579,ROSWELL RD NE@WIEUCA RD,33.876369,-84.380066
905580,905580,ROSWELL RD NE @ MIDVALE,33.873078,-84.381057
905582,905582,GLENRIDGE DR NE@5501,33.905803,-84.368608
905587,905587,PEACHTREE RD NE @ HERMANCE DR NE,33.871537,-84.332355
905588,905588,PEACHTREE RD @ LANIER DR,33.873621,-84.33044
905589,905589,CHAMBLEE TUCKER RD@DEKALB TECHNOLO,33.880608,-84.275156
905590,905590,CHAMBLEE TUCKER RD@HOLIDAY PL,33.882409,-84.279576
905591,905591,CHAMBLEE TUCKER RD@SHALLOWFORD RD,33.885606,-84.28515
905592,905592,CHAMBLEE TUCKER RD@HOSPITAL AVE,33.885635,-84.294406
905594,905594,CHAMBLEE DUNWOODY RD@HOSPITAL AVE,33.89173,-84.29424
